date,location,new_cases,new_cases_per_million,new_deaths,new_deaths_per_million
2020-02-27,Netherlands,-23.343943412908715,-1.3288974948423107,61.81787550839969,0.04213722369584484
2020-02-28,Netherlands,2.7503684055409394,0.15672534630121526,70.98283053345122,0.05013483642793995
2020-02-29,Netherlands,18.980165045682334,1.0807197029690316,74.15458093517341,0.055584553876907514
2020-03-01,Netherlands,27.93472133397171,1.5905050684447986,72.58851763605371,0.058003771890278284
2020-03-02,Netherlands,31.966898834964752,1.8200407912593803,67.43331926926972,0.05726916332043724
2020-03-03,Netherlands,33.193145851316686,1.88982607519084,59.730952178689115,0.05361667802462356
2020-03-04,Netherlands,33.493497423782195,1.9068999792644434,50.416670418869714,0.047641542864930685
2020-03-05,Netherlands,34.511575331215425,1.9648414177526594,40.31901575505943,0.040298261708306214
2020-03-06,Netherlands,37.65458809057,2.1437691601751556,30.159817663196286,0.032900615426552024
2020-03-07,Netherlands,44.09333095689911,2.5103418312988026,20.55419332990838,0.02712166189632415
2020-03-08,Netherlands,54.762185923355275,3.117757911137674,12.010547652513985,0.02499373599913292
2020-03-09,Netherlands,70.35912172119059,4.0057557349530395,4.930573239021484,0.02890844962134277
2020-03-10,Netherlands,91.34569381981886,5.200613493256908,-0.3907495918709387,0.041616691654201385
2020-03-11,Netherlands,122.25833749800088,6.960634982513479,-4.1781366650036205,0.023783908045993233
